Country/Region,Year-Month,Confirmed,Deaths,Recovered
Saint Kitts and Nevis,2021-01-01,1072,0,1004
Saint Kitts and Nevis,2021-02-01,1130,0,1065
Saint Kitts and Nevis,2021-03-01,1325,0,1284
Saint Kitts and Nevis,2021-04-01,1320,0,1320
Saint Kitts and Nevis,2021-05-01,1559,0,1381
Saint Kitts and Nevis,2021-06-01,7210,33,2319
Saint Kitts and Nevis,2021-07-01,16764,93,13048
Saint Kitts and Nevis,2021-08-01,23229,93,2190
Saint Kitts and Nevis,2021-09-01,45932,237,0
Saint Kitts and Nevis,2021-10-01,57267,445,0
Saint Lucia,2020-01-01,0,0,0
Saint Lucia,2020-02-01,0,0,0
Saint Lucia,2020-03-01,66,0,5
Saint Lucia,2020-04-01,442,0,246
Saint Lucia,2020-05-01,556,0,534
Saint Lucia,2020-06-01,567,0,547
Saint Lucia,2020-07-01,703,0,616
Saint Lucia,2020-08-01,789,0,757
Saint Lucia,2020-09-01,802,0,786
Saint Lucia,2020-10-01,1254,0,839
Saint Lucia,2020-11-01,5201,41,1838
Saint Lucia,2020-12-01,8909,119,6842
Saint Lucia,2021-01-01,20063,247,11632
Saint Lucia,2021-02-01,68586,683,50182
Saint Lucia,2021-03-01,124502,1581,116838
Saint Lucia,2021-04-01,131631,1998,126794
Saint Lucia,2021-05-01,149042,2351,141193
Saint Lucia,2021-06-01,155700,2435,150085
Saint Lucia,2021-07-01,168839,2684,162654
Saint Lucia,2021-08-01,205752,2957,21544
Saint Lucia,2021-09-01,302648,4402,0
Saint Lucia,2021-10-01,288984,5433,0
Saint Vincent and the Grenadines,2020-01-01,0,0,0
Saint Vincent and the Grenadines,2020-02-01,0,0,0
Saint Vincent and the Grenadines,2020-03-01,18,0,4
Saint Vincent and the Grenadines,2020-04-01,329,0,75
Saint Vincent and the Grenadines,2020-05-01,567,0,372
Saint Vincent and the Grenadines,2020-06-01,834,0,705
Saint Vincent and the Grenadines,2020-07-01,1233,0,1000
Saint Vincent and the Grenadines,2020-08-01,1779,0,1642
Saint Vincent and the Grenadines,2020-09-01,1894,0,1840
Saint Vincent and the Grenadines,2020-10-01,2092,0,2017
Saint Vincent and the Grenadines,2020-11-01,2400,0,2263
Saint Vincent and the Grenadines,2020-12-01,3070,0,2580
Saint Vincent and the Grenadines,2021-01-01,14455,30,3984
Saint Vincent and the Grenadines,2021-02-01,38221,145,16512
Saint Vincent and the Grenadines,2021-03-01,52231,274,39862
Saint Vincent and the Grenadines,2021-04-01,54187,304,50055
Saint Vincent and the Grenadines,2021-05-01,60269,367,55120
Saint Vincent and the Grenadines,2021-06-01,64550,360,57305
Saint Vincent and the Grenadines,2021-07-01,69960,372,66981
Saint Vincent and the Grenadines,2021-08-01,71696,372,8922
Saint Vincent and the Grenadines,2021-09-01,82077,428,0
Saint Vincent and the Grenadines,2021-10-01,101051,1005,0
Samoa,2020-01-01,0,0,0
Samoa,2020-02-01,0,0,0
Samoa,2020-03-01,0,0,0
Samoa,2020-04-01,0,0,0
Samoa,2020-05-01,0,0,0
Samoa,2020-06-01,0,0,0
Samoa,2020-07-01,0,0,0
Samoa,2020-08-01,0,0,0
Samoa,2020-09-01,0,0,0
Samoa,2020-10-01,0,0,0
Samoa,2020-11-01,17,0,0
Samoa,2020-12-01,62,0,50
Samoa,2021-01-01,62,0,62
Samoa,2021-02-01,70,0,56
Samoa,2021-03-01,93,0,62
Samoa,2021-04-01,90,0,60
Samoa,2021-05-01,93,0,76
Samoa,2021-06-01,90,0,90
Samoa,2021-07-01,93,0,93
Samoa,2021-08-01,93,0,12
Samoa,2021-09-01,90,0,0
Samoa,2021-10-01,72,0,0
San Marino,2020-01-01,0,0,0
San Marino,2020-02-01,1,1,0
San Marino,2020-03-01,3322,322,94
San Marino,2020-04-01,11807,1085,1543
San Marino,2020-05-01,19954,1279,6084
San Marino,2020-06-01,21044,1260,16373
San Marino,2020-07-01,22169,1302,20344
San Marino,2020-08-01,22375,1302,20376
San Marino,2020-09-01,22218,1260,19991
San Marino,2020-10-01,24710,1302,21510
San Marino,2020-11-01,37934,1283,28869
San Marino,2020-12-01,61956,1621,51659
San Marino,2021-01-01,84546,1983,74817
San Marino,2021-02-01,93013,1986,83525
San Marino,2021-03-01,130318,2430,114074
San Marino,2021-04-01,148988,2601,137808
San Marino,2021-05-01,157600,2790,153936
San Marino,2021-06-01,152719,2700,149965
San Marino,2021-07-01,158194,2790,155072
San Marino,2021-08-01,162316,2790,20032
San Marino,2021-09-01,161797,2704,0
San Marino,2021-10-01,131257,2184,0
Sao Tome and Principe,2020-01-01,0,0,0
Sao Tome and Principe,2020-02-01,0,0,0
Sao Tome and Principe,2020-03-01,0,0,0
Sao Tome and Principe,2020-04-01,118,0,12
Sao Tome and Principe,2020-05-01,7624,213,508
Sao Tome and Principe,2020-06-01,18865,367,4717
Sao Tome and Principe,2020-07-01,23753,429,13719
Sao Tome and Principe,2020-08-01,27436,465,25342
Sao Tome and Principe,2020-09-01,27146,450,26126
Sao Tome and Principe,2020-10-01,28809,468,27754
Sao Tome and Principe,2020-11-01,29081,491,27531
Sao Tome and Principe,2020-12-01,31257,527,29509
Sao Tome and Principe,2021-01-01,34943,527,30831
Sao Tome and Principe,2021-02-01,42060,579,32477
Sao Tome and Principe,2021-03-01,64204,1011,56349
Sao Tome and Principe,2021-04-01,68164,1048,65800
Sao Tome and Principe,2021-05-01,72144,1105,70426
Sao Tome and Principe,2021-06-01,70746,1118,69247
Sao Tome and Principe,2021-07-01,74532,1147,72390
Sao Tome and Principe,2021-08-01,77767,1147,9442
Sao Tome and Principe,2021-09-01,89491,1276,0
Sao Tome and Principe,2021-10-01,87142,1326,0
Saudi Arabia,2020-01-01,0,0,0
Saudi Arabia,2020-02-01,0,0,0
Saudi Arabia,2020-03-01,12266,39,590
Saudi Arabia,2020-04-01,262096,2487,38790
Saudi Arabia,2020-05-01,1660260,9632,834277
Saudi Arabia,2020-06-01,4063590,31522,2769372
Saudi Arabia,2020-07-01,7458294,72783,5752127
Saudi Arabia,2020-08-01,9232859,105502,8248725
Saudi Arabia,2020-09-01,9799409,130519,9173836
Saudi Arabia,2020-10-01,10580404,158905,10146947
Saudi Arabia,2020-11-01,10591512,169969,10217197
Saudi Arabia,2020-12-01,11170841,188279,10879608
Saudi Arabia,2021-01-01,11315754,195758,11054823
Saudi Arabia,2021-02-01,10439661,180168,10190052
Saudi Arabia,2021-03-01,11883601,203992,11569975
Saudi Arabia,2021-04-01,12092823,204136,11632845
Saudi Arabia,2021-05-01,13447425,222026,12937883
Saudi Arabia,2021-06-01,14072278,228097,13527944
Saudi Arabia,2021-07-01,15724328,249301,15127509
Saudi Arabia,2021-08-01,16634580,260119,2029496
Saudi Arabia,2021-09-01,16376533,258857,0
Saudi Arabia,2021-10-01,13144723,209980,0
Senegal,2020-01-01,0,0,0
Senegal,2020-02-01,0,0,0
Senegal,2020-03-01,1444,0,182
Senegal,2020-04-01,12025,118,5624
Senegal,2020-05-01,72254,773,31314
Senegal,2020-06-01,157369,2115,100053
Senegal,2020-07-01,264469,4978,176352
Senegal,2020-08-01,372440,7738,244794
Senegal,2020-09-01,432699,8939,325806
Senegal,2020-10-01,476074,9831,423519
Senegal,2020-11-01,474263,9850,461961
Senegal,2020-12-01,540600,11170,506223
Senegal,2021-01-01,704660,15924,597877
Senegal,2021-02-01,865118,21045,713591
Senegal,2021-03-01,1146849,30191,1028881
Senegal,2021-04-01,1188702,32541,1150408
Senegal,2021-05-01,1267344,34869,1226824
Senegal,2021-06-01,1265377,34631,1220610
Senegal,2021-07-01,1573611,38102,1348385
Senegal,2021-08-01,2159140,49332,192761
Senegal,2021-09-01,2204613,54948,0
Senegal,2021-10-01,1772264,44834,0
Serbia,2020-01-01,0,0,0
Serbia,2020-02-01,0,0,0
Serbia,2020-03-01,5865,71,38
Serbia,2020-04-01,149995,3059,14395
Serbia,2020-05-01,324948,6909,129723
Serbia,2020-06-01,377220,7697,329045
Serbia,2020-07-01,618471,13387,262529
Serbia,2020-08-01,906472,20614,0
Serbia,2020-09-01,976669,22042,0
Serbia,2020-10-01,1146697,24042,0
Serbia,2020-11-01,2898418,32566,0
Serbia,2020-12-01,8500530,76445,0
Serbia,2021-01-01,11459767,114497,0
Serbia,2021-02-01,11879989,118697,0
Serbia,2021-03-01,16376145,149231,0
Serbia,2021-04-01,19596057,176559,0
Serbia,2021-05-01,21842312,206424,0
Serbia,2021-06-01,21450384,209135,0
Serbia,2021-07-01,22277873,219533,0
Serbia,2021-08-01,22841301,222710,0
Serbia,2021-09-01,25355251,230822,0
Serbia,2021-10-01,24535135,213005,0
Seychelles,2020-01-01,0,0,0
Seychelles,2020-02-01,0,0,0
Seychelles,2020-03-01,132,0,0
Seychelles,2020-04-01,322,0,78
Seychelles,2020-05-01,341,0,298
Seychelles,2020-06-01,539,0,330
Seychelles,2020-07-01,3099,0,697
Seychelles,2020-08-01,3867,0,3705
Seychelles,2020-09-01,4118,0,4018
Seychelles,2020-10-01,4580,0,4529
Seychelles,2020-11-01,4785,0,4700
Seychelles,2020-12-01,6046,0,5622
Seychelles,2021-01-01,21485,52,15429
Seychelles,2021-02-01,53251,226,43227
Seychelles,2021-03-01,104027,474,92733
Seychelles,2021-04-01,142550,727,129595
Seychelles,2021-05-01,285598,1014,223361
Seychelles,2021-06-01,410644,1424,367381
Seychelles,2021-07-01,533406,2184,502160
Seychelles,2021-08-01,594665,2954,71160
Seychelles,2021-09-01,622196,3198,0
Seychelles,2021-10-01,523306,2808,0
Sierra Leone,2020-01-01,0,0,0
Sierra Leone,2020-02-01,0,0,0
Sierra Leone,2020-03-01,1,0,0
Sierra Leone,2020-04-01,1108,28,119
Sierra Leone,2020-05-01,14797,869,5060
Sierra Leone,2020-06-01,35399,1565,21394
Sierra Leone,2020-07-01,51771,1991,37232
Sierra Leone,2020-08-01,60266,2129,46459
Sierra Leone,2020-09-01,63761,2153,49210
Sierra Leone,2020-10-01,71801,2259,54253
Sierra Leone,2020-11-01,71748,2220,54584
Sierra Leone,2020-12-01,76929,2324,57546
Sierra Leone,2021-01-01,92626,2387,64378
Sierra Leone,2021-02-01,106690,2212,70869
Sierra Leone,2021-03-01,122060,2449,85420
Sierra Leone,2021-04-01,120558,2370,86577
Sierra Leone,2021-05-01,127129,2449,96121
Sierra Leone,2021-06-01,139541,2525,97469
Sierra Leone,2021-07-01,188132,3508,124444
Sierra Leone,2021-08-01,196382,3744,17115
Sierra Leone,2021-09-01,191546,3630,0
Sierra Leone,2021-10-01,153507,2904,0
Singapore,2020-01-01,53,0,0
Singapore,2020-02-01,1795,0,706
Singapore,2020-03-01,11276,25,3825
Singapore,2020-04-01,188949,282,20458
Singapore,2020-05-01,824865,655,275276
Singapore,2020-06-01,1210239,763,919554
Singapore,2020-07-01,1472037,824,1337855
Singapore,2020-08-01,1719511,837,1599512
Singapore,2020-09-01,1721643,810,1705046
Singapore,2020-10-01,1794938,857,1790330
Singapore,2020-11-01,1743530,843,1740780
Singapore,2020-12-01,1809806,899,1805935
Singapore,2021-01-01,1831362,899,1823293
Singapore,2021-02-01,1673891,812,1668610
Singapore,2021-03-01,1864345,918,1859641
Singapore,2021-04-01,1822946,900,1813315
Singapore,2021-05-01,1909452,975,1894406
Singapore,2021-06-01,1870159,1028,1857432
Singapore,2021-07-01,1963314,1124,1937095
Singapore,2021-08-01,2053482,1419,252599
Singapore,2021-09-01,2310010,1929,0
Singapore,2021-10-01,3226866,4664,0
Slovakia,2020-01-01,0,0,0
Slovakia,2020-02-01,0,0,0
Slovakia,2020-03-01,3440,4,46
Slovakia,2020-04-01,28263,260,5372
Slovakia,2020-05-01,45753,832,33099
Slovakia,2020-06-01,47133,840,42629
Slovakia,2020-07-01,60846,869,47478
Slovakia,2020-08-01,92437,975,61770
Slovakia,2020-09-01,187265,1172,100588
Slovakia,2020-10-01,891676,3123,235705
Slovakia,2020-11-01,2567554,15661,1031488
Slovakia,2020-12-01,4363337,42931,3107647
Slovakia,2021-01-01,6785954,106072,5175079
Slovakia,2021-02-01,7798032,165803,6952094
Slovakia,2021-03-01,10497944,266399,7914300
Slovakia,2021-04-01,11201875,325476,7659000
Slovakia,2021-05-01,11997773,376330,7914300
Slovakia,2021-06-01,11729590,373570,7659000
Slovakia,2021-07-01,12154003,388266,7914300
Slovakia,2021-08-01,12203232,388883,1021200
Slovakia,2021-09-01,12046489,377169,0
Slovakia,2021-10-01,10336721,306599,0
Slovenia,2020-01-01,0,0,0
Slovenia,2020-02-01,0,0,0
Slovenia,2020-03-01,8609,83,70
Slovenia,2020-04-01,36605,1746,4758
Slovenia,2020-05-01,45272,3191,23158
Slovenia,2020-06-01,45374,3276,40961
Slovenia,2020-07-01,58783,3500,47938
Slovenia,2020-08-01,76193,3985,63078
Slovenia,2020-09-01,121393,4172,87014
Slovenia,2020-10-01,454130,6214,201473
Slovenia,2020-11-01,1671542,25265,1020274
Slovenia,2020-12-01,3098836,66877,2413951
Slovenia,2021-01-01,4541774,97524,3796254
Slovenia,2021-02-01,5025008,103734,4545149
Slovenia,2021-03-01,6272871,122325,5808469
Slovenia,2021-04-01,6883212,124415,6388483
Slovenia,2021-05-01,7706414,133985,7345646
Slovenia,2021-06-01,7690069,132112,7487333
Slovenia,2021-07-01,8002110,137157,7843654
Slovenia,2021-08-01,8131082,137537,1015368
Slovenia,2021-09-01,8398786,134754,0
Slovenia,2021-10-01,7313152,110917,0
Solomon Islands,2020-01-01,0,0,0
Solomon Islands,2020-02-01,0,0,0
Solomon Islands,2020-03-01,0,0,0
Solomon Islands,2020-04-01,0,0,0
Solomon Islands,2020-05-01,0,0,0
Solomon Islands,2020-06-01,0,0,0
Solomon Islands,2020-07-01,0,0,0
Solomon Islands,2020-08-01,0,0,0
Solomon Islands,2020-09-01,0,0,0
Solomon Islands,2020-10-01,87,0,36
Solomon Islands,2020-11-01,458,0,142
Solomon Islands,2020-12-01,527,0,155
Solomon Islands,2021-01-01,527,0,280
Solomon Islands,2021-02-01,495,0,356
Solomon Islands,2021-03-01,559,0,476
Solomon Islands,2021-04-01,585,0,548
Solomon Islands,2021-05-01,620,0,620
Solomon Islands,2021-06-01,600,0,600
Solomon Islands,2021-07-01,620,0,620
Solomon Islands,2021-08-01,620,0,80
Solomon Islands,2021-09-01,600,0,0
Solomon Islands,2021-10-01,480,0,0
Somalia,2020-01-01,0,0,0
Somalia,2020-02-01,0,0,0
Somalia,2020-03-01,29,0,1
Somalia,2020-04-01,5314,246,154
Somalia,2020-05-01,40774,1679,5112
Somalia,2020-06-01,77531,2587,19214
Somalia,2020-07-01,95846,2866,41258
Somalia,2020-08-01,100817,2905,65204
Somalia,2020-09-01,102629,2938,83678
Somalia,2020-10-01,118956,3117,96068
Somalia,2020-11-01,129609,3263,99979
Somalia,2020-12-01,143124,3824,110001
Somalia,2021-01-01,146980,4030,113160
Somalia,2021-02-01,154727,4714,104816
Somalia,2021-03-01,292095,11884,132969
Somalia,2021-04-01,384553,19215,160848
Somalia,2021-05-01,448128,23318,198237
Somalia,2021-06-01,444512,23217,212407
Somalia,2021-07-01,468586,24310,226220
Somalia,2021-08-01,508307,27569,30454
Somalia,2021-09-01,563258,31453,0
Somalia,2021-10-01,504326,27941,0
South Africa,2020-01-01,0,0,0
South Africa,2020-02-01,0,0,0
South Africa,2020-03-01,10173,12,183
South Africa,2020-04-01,88044,1363,23586
South Africa,2020-05-01,497374,9779,234252
South Africa,2020-06-01,2421471,48178,1269120
South Africa,2020-07-01,10057917,153218,5530334
South Africa,2020-08-01,17952588,359769,14206941
South Africa,2020-09-01,19588033,468375,17443704
South Africa,2020-10-01,21710951,563441,19577083
South Africa,2020-11-01,22626679,612357,20848000
South Africa,2020-12-01,27842916,751659,24382473
South Africa,2021-01-01,40240702,1135024,33742707
South Africa,2021-02-01,41711243,1337841,38738591
South Africa,2021-03-01,47472251,1598845,45104475
South Africa,2021-04-01,46922791,1608164,44679248
South Africa,2021-05-01,50121593,1714880,47370397
South Africa,2021-06-01,53680896,1747885,48954473
South Africa,2021-07-01,69708562,2056781,62132596
South Africa,2021-08-01,81181402,2400896,8978570
South Africa,2021-09-01,85863338,2561800,0
South Africa,2021-10-01,69914100,2121029,0
South Sudan,2020-01-01,0,0,0
South Sudan,2020-02-01,0,0,0
South Sudan,2020-03-01,0,0,0
South Sudan,2020-04-01,191,0,0
South Sudan,2020-05-01,12050,116,103
South Sudan,2020-06-01,49168,780,3081
South Sudan,2020-07-01,66680,1294,24637
South Sudan,2020-08-01,76852,1454,37920
South Sudan,2020-09-01,78188,1459,38700
South Sudan,2020-10-01,87229,1680,39990
South Sudan,2020-11-01,90188,1786,48663
South Sudan,2020-12-01,101635,1923,94668
South Sudan,2021-01-01,115032,1966,103069
South Sudan,2021-02-01,158760,2149,107717
South Sudan,2021-03-01,291531,3227,226880
South Sudan,2021-04-01,312418,3411,303416
South Sudan,2021-05-01,330054,3565,323336
South Sudan,2021-06-01,322251,3455,315420
South Sudan,2021-07-01,338612,3635,325934
South Sudan,2021-08-01,347737,3718,42056
South Sudan,2021-09-01,351900,3675,0
South Sudan,2021-10-01,291743,3135,0
Spain,2020-01-01,0,0,0
Spain,2020-02-01,151,0,30
Spain,2020-03-01,742546,54579,102904
Spain,2020-04-01,5236777,548160,2067154
Spain,2020-05-01,7102653,834880,4352063
Spain,2020-06-01,7331192,828405,4511280
Spain,2020-07-01,8134290,880773,4661656
Spain,2020-08-01,11159043,889890,4661656
Spain,2020-09-01,18316260,907525,4511280
Spain,2020-10-01,29494693,1046133,4661656
Spain,2020-11-01,43932783,1232707,4511280
Spain,2020-12-01,55067758,1497045,4661656
Spain,2021-01-01,71180786,1671602,4661656
Spain,2021-02-01,85568038,1817907,4210528
Spain,2021-03-01,99280629,2253421,4661656
Spain,2021-04-01,101966198,2304772,4511280
Spain,2021-05-01,111828043,2457179,4661656
Spain,2021-06-01,112315945,2415566,4511280
Spain,2021-07-01,127176133,2514636,4661656
Spain,2021-08-01,145741563,2566714,601504
Spain,2021-09-01,147560360,2567702,0
Spain,2021-10-01,119509363,2084273,0
Sri Lanka,2020-01-01,5,0,0
Sri Lanka,2020-02-01,29,0,22
Sri Lanka,2020-03-01,1471,6,102
Sri Lanka,2020-04-01,9067,193,2279
Sri Lanka,2020-05-01,31986,279,14754
Sri Lanka,2020-06-01,57101,330,38546
Sri Lanka,2020-07-01,78455,341,63023
Sri Lanka,2020-08-01,90093,351,83327
Sri Lanka,2020-09-01,97197,377,91119
Sri Lanka,2020-10-01,184458,444,109535
Sri Lanka,2020-11-01,519494,1894,343115
Sri Lanka,2020-12-01,1064723,5033,806874
Sri Lanka,2021-01-01,1640683,7976,1405662
Sri Lanka,2021-02-01,2102971,11222,1932116
Sri Lanka,2021-03-01,2741305,16404,2634105
Sri Lanka,2021-04-01,2923063,18400,2776555
Sri Lanka,2021-05-01,4503722,31211,3707575
Sri Lanka,2021-06-01,6833733,69031,5774585
Sri Lanka,2021-07-01,8767613,115491,7858084
Sri Lanka,2021-08-01,11351254,200713,1127072
Sri Lanka,2021-09-01,14713462,345590,0
Sri Lanka,2021-10-01,12670213,320482,0
Sudan,2020-01-01,0,0,0
Sudan,2020-02-01,0,0,0
Sudan,2020-03-01,48,21,1
Sudan,2020-04-01,2897,282,274
Sudan,2020-05-01,71755,3524,10600
Sudan,2020-06-01,221561,13743,84825
Sudan,2020-07-01,327938,20766,169257
Sudan,2020-08-01,385040,24645,197713
Sudan,2020-09-01,404872,25004,201984
Sudan,2020-10-01,424972,25924,209684
Sudan,2020-11-01,459778,32767,271211
Sudan,2020-12-01,686746,42822,384262
Sudan,2021-01-01,860954,49199,495272
Sudan,2021-02-01,838465,51894,625435
Sudan,2021-03-01,959112,60766,730054
Sudan,2021-04-01,982035,65783,761919
Sudan,2021-05-01,1077066,76830,861424
Sudan,2021-06-01,1086309,81673,899831
Sudan,2021-07-01,1145318,85844,949602
Sudan,2021-08-01,1161824,86960,122588
Sudan,2021-09-01,1139647,85950,0
Sudan,2021-10-01,940478,71501,0
Summer Olympics 2020,2020-01-01,0,0,0
Summer Olympics 2020,2020-02-01,0,0,0
Summer Olympics 2020,2020-03-01,0,0,0
Summer Olympics 2020,2020-04-01,0,0,0
Summer Olympics 2020,2020-05-01,0,0,0
Summer Olympics 2020,2020-06-01,0,0,0
Summer Olympics 2020,2020-07-01,0,0,0
Summer Olympics 2020,2020-08-01,0,0,0
Summer Olympics 2020,2020-09-01,0,0,0
Summer Olympics 2020,2020-10-01,0,0,0
Summer Olympics 2020,2020-11-01,0,0,0
Summer Olympics 2020,2020-12-01,0,0,0
Summer Olympics 2020,2021-01-01,0,0,0
Summer Olympics 2020,2021-02-01,0,0,0
Summer Olympics 2020,2021-03-01,0,0,0
Summer Olympics 2020,2021-04-01,0,0,0
Summer Olympics 2020,2021-05-01,0,0,0
Summer Olympics 2020,2021-06-01,47,0,0
Summer Olympics 2020,2021-07-01,1759,0,0
Summer Olympics 2020,2021-08-01,16989,0,0
Summer Olympics 2020,2021-09-01,25768,0,0
Summer Olympics 2020,2021-10-01,20760,0,0
Suriname,2020-01-01,0,0,0
Suriname,2020-02-01,0,0,0
Suriname,2020-03-01,88,0,0
Suriname,2020-04-01,300,28,136
Suriname,2020-05-01,342,31,277
Suriname,2020-06-01,7377,167,2207
Suriname,2020-07-01,30514,597,18867
Suriname,2020-08-01,92088,1430,65452
Suriname,2020-09-01,137565,2785,121349
Suriname,2020-10-01,157566,3352,152068
Suriname,2020-11-01,158057,3436,154233
Suriname,2020-12-01,172469,3654,164797
Suriname,2021-01-01,230537,4340,207636
Suriname,2021-02-01,245498,4623,228983
Suriname,2021-03-01,279961,5450,264130
Suriname,2021-04-01,287403,5603,265226
Suriname,2021-05-01,378849,7360,321016
Suriname,2021-06-01,562825,12653,434209
Suriname,2021-07-01,739471,18528,618611
Suriname,2021-08-01,835081,21223,87490
Suriname,2021-09-01,1064076,23743,0
Suriname,2021-10-01,1083441,23577,0
Sweden,2020-01-01,0,0,0
Sweden,2020-02-01,55,0,0
Sweden,2020-03-01,47284,2164,0
Sweden,2020-04-01,391340,40030,0
Sweden,2020-05-01,938735,110620,0
Sweden,2020-06-01,1611074,147740,0
Sweden,2020-07-01,2280371,172871,0
Sweden,2020-08-01,2519171,179378,0
Sweden,2020-09-01,2632351,175654,0
Sweden,2020-10-01,3240753,183290,0
Sweden,2020-11-01,5546377,187539,0
Sweden,2020-12-01,10695430,239282,0
Sweden,2021-01-01,15946013,315602,0
Sweden,2021-02-01,17201658,347461,0
Sweden,2021-03-01,22569251,408718,0
Sweden,2021-04-01,26658585,412253,0
Sweden,2021-05-01,32025515,442639,0
Sweden,2021-06-01,32498568,437067,0
Sweden,2021-07-01,33929227,453986,0
Sweden,2021-08-01,34482960,454630,0
Sweden,2021-09-01,34241906,442653,0
Sweden,2021-10-01,27834973,358266,0
Switzerland,2020-01-01,0,0,0
Switzerland,2020-02-01,36,0,0
Switzerland,2020-03-01,155101,3176,9067
Switzerland,2020-04-01,767858,36463,441116
Switzerland,2020-05-01,943988,54571,836900
Switzerland,2020-06-01,935609,54083,865400
Switzerland,2020-07-01,1033677,56307,929700
Switzerland,2020-08-01,1188157,56973,1031400
Switzerland,2020-09-01,1438863,56344,1191200
Switzerland,2020-10-01,2627252,62690,1638700
Switzerland,2020-11-01,7765995,111659,4536100
Switzerland,2020-12-01,12135482,202347,9187200
Switzerland,2021-01-01,15277220,273630,9845600
Switzerland,2021-02-01,15173740,275223,8892800
Switzerland,2021-03-01,17873268,314914,9845600
Switzerland,2021-04-01,18901590,312954,9528000
Switzerland,2021-05-01,21072727,330027,9845600
Switzerland,2021-06-01,21010449,322540,9528000
Switzerland,2021-07-01,21972863,334153,9845600
Switzerland,2021-08-01,23065259,335654,1270400
Switzerland,2021-09-01,24451970,329614,0
Switzerland,2021-10-01,20448714,267360,0
Syria,2020-01-01,0,0,0
Syria,2020-02-01,0,0,0
Syria,2020-03-01,52,5,0
Syria,2020-04-01,921,72,202
Syria,2020-05-01,2083,104,1059
Syria,2020-06-01,5546,202,2280
Syria,2020-07-01,15250,754,4816
Syria,2020-08-01,53007,2193,13218
Syria,2020-09-01,107816,4803,26370
Syria,2020-10-01,154191,7486,45988
Syria,2020-11-01,203042,10500,82698
Syria,2020-12-01,299051,17320,140290
Syria,2021-01-01,399586,25494,200740
Syria,2021-02-01,416099,27369,244099
Syria,2021-03-01,525778,35058,347153
Syria,2021-04-01,625640,42858,439257
Syria,2021-05-01,735690,52481,622017
Syria,2021-06-01,749173,54770,651164
Syria,2021-07-01,799889,58908,679126
Syria,2021-08-01,825351,60477,88027
Syria,2021-09-01,914260,63428,0
Syria,2021-10-01,907856,56887,0
Taiwan*,2020-01-01,52,0,0
Taiwan*,2020-02-01,616,14,63
Taiwan*,2020-03-01,3877,49,677
Taiwan*,2020-04-01,11888,171,4779
Taiwan*,2020-05-01,13625,207,11844
Taiwan*,2020-06-01,13341,210,12967
Taiwan*,2020-07-01,14062,217,13614
Taiwan*,2020-08-01,14954,217,13974
Taiwan*,2020-09-01,15038,210,14294
Taiwan*,2020-10-01,16593,217,15311
Taiwan*,2020-11-01,18038,210,16138
Taiwan*,2020-12-01,23118,217,19000
Taiwan*,2021-01-01,26502,219,23254
Taiwan*,2021-02-01,26198,249,24340
Taiwan*,2021-03-01,30735,305,29496
Taiwan*,2021-04-01,32190,327,30787
Taiwan*,2021-05-01,95763,881,34329
Taiwan*,2021-06-01,386235,13275,116024
Taiwan*,2021-07-01,475596,23219,369888
Taiwan*,2021-08-01,491598,25341,51649
Taiwan*,2021-09-01,483298,25177,0
Taiwan*,2021-10-01,391358,20286,0
Tajikistan,2020-01-01,0,0,0
Tajikistan,2020-02-01,0,0,0
Tajikistan,2020-03-01,0,0,0
Tajikistan,2020-04-01,0,0,0
Tajikistan,2020-05-01,47672,919,16893
Tajikistan,2020-06-01,150326,1496,103342
Tajikistan,2020-07-01,207033,1731,168277
Tajikistan,2020-08-01,248207,1985,211707
Tajikistan,2020-09-01,273930,2161,238506
Tajikistan,2020-10-01,321645,2463,291033
Tajikistan,2020-11-01,347767,2536,329347
Tajikistan,2020-12-01,402390,2733,379621
Tajikistan,2021-01-01,424856,2820,408348
Tajikistan,2021-02-01,383992,2548,370104
Tajikistan,2021-03-01,425134,2821,409758
Tajikistan,2021-04-01,411420,2730,396540
Tajikistan,2021-05-01,425134,2821,409758
Tajikistan,2021-06-01,412417,2730,396847
Tajikistan,2021-07-01,450737,3374,426410
Tajikistan,2021-08-01,511577,3848,58916
Tajikistan,2021-09-01,523168,3750,0
Tajikistan,2021-10-01,419622,3000,0
Tanzania,2020-01-01,0,0,0
Tanzania,2020-02-01,0,0,0
Tanzania,2020-03-01,163,1,5
Tanzania,2020-04-01,4575,171,732
Tanzania,2020-05-01,15576,616,5561
Tanzania,2020-06-01,15270,630,5490
Tanzania,2020-07-01,15779,651,5673
Tanzania,2020-08-01,15779,651,5673
Tanzania,2020-09-01,15270,630,5490
Tanzania,2020-10-01,15779,651,5673
Tanzania,2020-11-01,15270,630,5490
Tanzania,2020-12-01,15779,651,5673
Tanzania,2021-01-01,15779,651,5673
Tanzania,2021-02-01,14252,588,5124
Tanzania,2021-03-01,15779,651,5673
Tanzania,2021-04-01,15270,630,5490
Tanzania,2021-05-01,15779,651,5673
Tanzania,2021-06-01,15270,630,5490
Tanzania,2021-07-01,17303,651,5673
Tanzania,2021-08-01,39227,1289,732
Tanzania,2021-09-01,41010,1500,0
Tanzania,2021-10-01,623525,17349,0
Thailand,2020-01-01,96,0,49
Thailand,2020-02-01,933,0,439
Thailand,2020-03-01,13480,72,1822
Thailand,2020-04-01,77098,1181,47919
Thailand,2020-05-01,93701,1730,88276
