Country/Region,Year-Month,Case
South Sudan,2021-03-01,3227
South Sudan,2021-04-01,3411
South Sudan,2021-05-01,3565
South Sudan,2021-06-01,3455
South Sudan,2021-07-01,3635
South Sudan,2021-08-01,3718
South Sudan,2021-09-01,3675
South Sudan,2021-10-01,3135
Spain,2020-01-01,0
Spain,2020-02-01,0
Spain,2020-03-01,54579
Spain,2020-04-01,548160
Spain,2020-05-01,834880
Spain,2020-06-01,828405
Spain,2020-07-01,880773
Spain,2020-08-01,889890
Spain,2020-09-01,907525
Spain,2020-10-01,1046133
Spain,2020-11-01,1232707
Spain,2020-12-01,1497045
Spain,2021-01-01,1671602
Spain,2021-02-01,1817907
Spain,2021-03-01,2253421
Spain,2021-04-01,2304772
Spain,2021-05-01,2457179
Spain,2021-06-01,2415566
Spain,2021-07-01,2514636
Spain,2021-08-01,2566714
Spain,2021-09-01,2567702
Spain,2021-10-01,2084273
Sri Lanka,2020-01-01,0
Sri Lanka,2020-02-01,0
Sri Lanka,2020-03-01,6
Sri Lanka,2020-04-01,193
Sri Lanka,2020-05-01,279
Sri Lanka,2020-06-01,330
Sri Lanka,2020-07-01,341
Sri Lanka,2020-08-01,351
Sri Lanka,2020-09-01,377
Sri Lanka,2020-10-01,444
Sri Lanka,2020-11-01,1894
Sri Lanka,2020-12-01,5033
Sri Lanka,2021-01-01,7976
Sri Lanka,2021-02-01,11222
Sri Lanka,2021-03-01,16404
Sri Lanka,2021-04-01,18400
Sri Lanka,2021-05-01,31211
Sri Lanka,2021-06-01,69031
Sri Lanka,2021-07-01,115491
Sri Lanka,2021-08-01,200713
Sri Lanka,2021-09-01,345590
Sri Lanka,2021-10-01,320482
Sudan,2020-01-01,0
Sudan,2020-02-01,0
Sudan,2020-03-01,21
Sudan,2020-04-01,282
Sudan,2020-05-01,3524
Sudan,2020-06-01,13743
Sudan,2020-07-01,20766
Sudan,2020-08-01,24645
Sudan,2020-09-01,25004
Sudan,2020-10-01,25924
Sudan,2020-11-01,32767
Sudan,2020-12-01,42822
Sudan,2021-01-01,49199
Sudan,2021-02-01,51894
Sudan,2021-03-01,60766
Sudan,2021-04-01,65783
Sudan,2021-05-01,76830
Sudan,2021-06-01,81673
Sudan,2021-07-01,85844
Sudan,2021-08-01,86960
Sudan,2021-09-01,85950
Sudan,2021-10-01,71501
Summer Olympics 2020,2020-01-01,0
Summer Olympics 2020,2020-02-01,0
Summer Olympics 2020,2020-03-01,0
Summer Olympics 2020,2020-04-01,0
Summer Olympics 2020,2020-05-01,0
Summer Olympics 2020,2020-06-01,0
Summer Olympics 2020,2020-07-01,0
Summer Olympics 2020,2020-08-01,0
Summer Olympics 2020,2020-09-01,0
Summer Olympics 2020,2020-10-01,0
Summer Olympics 2020,2020-11-01,0
Summer Olympics 2020,2020-12-01,0
Summer Olympics 2020,2021-01-01,0
Summer Olympics 2020,2021-02-01,0
Summer Olympics 2020,2021-03-01,0
Summer Olympics 2020,2021-04-01,0
Summer Olympics 2020,2021-05-01,0
Summer Olympics 2020,2021-06-01,0
Summer Olympics 2020,2021-07-01,0
Summer Olympics 2020,2021-08-01,0
Summer Olympics 2020,2021-09-01,0
Summer Olympics 2020,2021-10-01,0
Suriname,2020-01-01,0
Suriname,2020-02-01,0
Suriname,2020-03-01,0
Suriname,2020-04-01,28
Suriname,2020-05-01,31
Suriname,2020-06-01,167
Suriname,2020-07-01,597
Suriname,2020-08-01,1430
Suriname,2020-09-01,2785
Suriname,2020-10-01,3352
Suriname,2020-11-01,3436
Suriname,2020-12-01,3654
Suriname,2021-01-01,4340
Suriname,2021-02-01,4623
Suriname,2021-03-01,5450
Suriname,2021-04-01,5603
Suriname,2021-05-01,7360
Suriname,2021-06-01,12653
Suriname,2021-07-01,18528
Suriname,2021-08-01,21223
Suriname,2021-09-01,23743
Suriname,2021-10-01,23577
Sweden,2020-01-01,0
Sweden,2020-02-01,0
Sweden,2020-03-01,2164
Sweden,2020-04-01,40030
Sweden,2020-05-01,110620
Sweden,2020-06-01,147740
Sweden,2020-07-01,172871
Sweden,2020-08-01,179378
Sweden,2020-09-01,175654
Sweden,2020-10-01,183290
Sweden,2020-11-01,187539
Sweden,2020-12-01,239282
Sweden,2021-01-01,315602
Sweden,2021-02-01,347461
Sweden,2021-03-01,408718
Sweden,2021-04-01,412253
Sweden,2021-05-01,442639
Sweden,2021-06-01,437067
Sweden,2021-07-01,453986
Sweden,2021-08-01,454630
Sweden,2021-09-01,442653
Sweden,2021-10-01,358266
Switzerland,2020-01-01,0
Switzerland,2020-02-01,0
Switzerland,2020-03-01,3176
Switzerland,2020-04-01,36463
Switzerland,2020-05-01,54571
Switzerland,2020-06-01,54083
Switzerland,2020-07-01,56307
Switzerland,2020-08-01,56973
Switzerland,2020-09-01,56344
Switzerland,2020-10-01,62690
Switzerland,2020-11-01,111659
Switzerland,2020-12-01,202347
Switzerland,2021-01-01,273630
Switzerland,2021-02-01,275223
Switzerland,2021-03-01,314914
Switzerland,2021-04-01,312954
Switzerland,2021-05-01,330027
Switzerland,2021-06-01,322540
Switzerland,2021-07-01,334153
Switzerland,2021-08-01,335654
Switzerland,2021-09-01,329614
Switzerland,2021-10-01,267360
Syria,2020-01-01,0
Syria,2020-02-01,0
Syria,2020-03-01,5
Syria,2020-04-01,72
Syria,2020-05-01,104
Syria,2020-06-01,202
Syria,2020-07-01,754
Syria,2020-08-01,2193
Syria,2020-09-01,4803
Syria,2020-10-01,7486
Syria,2020-11-01,10500
Syria,2020-12-01,17320
Syria,2021-01-01,25494
Syria,2021-02-01,27369
Syria,2021-03-01,35058
Syria,2021-04-01,42858
Syria,2021-05-01,52481
Syria,2021-06-01,54770
Syria,2021-07-01,58908
Syria,2021-08-01,60477
Syria,2021-09-01,63428
Syria,2021-10-01,56887
Taiwan*,2020-01-01,0
Taiwan*,2020-02-01,14
Taiwan*,2020-03-01,49
Taiwan*,2020-04-01,171
Taiwan*,2020-05-01,207
Taiwan*,2020-06-01,210
Taiwan*,2020-07-01,217
Taiwan*,2020-08-01,217
Taiwan*,2020-09-01,210
Taiwan*,2020-10-01,217
Taiwan*,2020-11-01,210
Taiwan*,2020-12-01,217
Taiwan*,2021-01-01,219
Taiwan*,2021-02-01,249
Taiwan*,2021-03-01,305
Taiwan*,2021-04-01,327
Taiwan*,2021-05-01,881
Taiwan*,2021-06-01,13275
Taiwan*,2021-07-01,23219
Taiwan*,2021-08-01,25341
Taiwan*,2021-09-01,25177
Taiwan*,2021-10-01,20286
Tajikistan,2020-01-01,0
Tajikistan,2020-02-01,0
Tajikistan,2020-03-01,0
Tajikistan,2020-04-01,0
Tajikistan,2020-05-01,919
Tajikistan,2020-06-01,1496
Tajikistan,2020-07-01,1731
Tajikistan,2020-08-01,1985
Tajikistan,2020-09-01,2161
Tajikistan,2020-10-01,2463
Tajikistan,2020-11-01,2536
Tajikistan,2020-12-01,2733
Tajikistan,2021-01-01,2820
Tajikistan,2021-02-01,2548
Tajikistan,2021-03-01,2821
Tajikistan,2021-04-01,2730
Tajikistan,2021-05-01,2821
Tajikistan,2021-06-01,2730
Tajikistan,2021-07-01,3374
Tajikistan,2021-08-01,3848
Tajikistan,2021-09-01,3750
Tajikistan,2021-10-01,3000
Tanzania,2020-01-01,0
Tanzania,2020-02-01,0
Tanzania,2020-03-01,1
Tanzania,2020-04-01,171
Tanzania,2020-05-01,616
Tanzania,2020-06-01,630
Tanzania,2020-07-01,651
Tanzania,2020-08-01,651
Tanzania,2020-09-01,630
Tanzania,2020-10-01,651
Tanzania,2020-11-01,630
Tanzania,2020-12-01,651
Tanzania,2021-01-01,651
Tanzania,2021-02-01,588
Tanzania,2021-03-01,651
Tanzania,2021-04-01,630
Tanzania,2021-05-01,651
Tanzania,2021-06-01,630
Tanzania,2021-07-01,651
Tanzania,2021-08-01,1289
Tanzania,2021-09-01,1500
Tanzania,2021-10-01,17349
Thailand,2020-01-01,0
Thailand,2020-02-01,0
Thailand,2020-03-01,72
Thailand,2020-04-01,1181
Thailand,2020-05-01,1730
Thailand,2020-06-01,1739
Thailand,2020-07-01,1798
Thailand,2020-08-01,1798
Thailand,2020-09-01,1752
Thailand,2020-10-01,1829
Thailand,2020-11-01,1796
Thailand,2020-12-01,1866
Thailand,2021-01-01,2171
Thailand,2021-02-01,2270
Thailand,2021-03-01,2741
Thailand,2021-04-01,3442
Thailand,2021-05-01,18755
Thailand,2021-06-01,45747
Thailand,2021-07-01,100177
Thailand,2021-08-01,248619
Thailand,2021-09-01,439733
Thailand,2021-10-01,428783
Timor-Leste,2020-01-01,0
Timor-Leste,2020-02-01,0
Timor-Leste,2020-03-01,0
Timor-Leste,2020-04-01,0
Timor-Leste,2020-05-01,0
Timor-Leste,2020-06-01,0
Timor-Leste,2020-07-01,0
Timor-Leste,2020-08-01,0
Timor-Leste,2020-09-01,0
Timor-Leste,2020-10-01,0
Timor-Leste,2020-11-01,0
Timor-Leste,2020-12-01,0
Timor-Leste,2021-01-01,0
Timor-Leste,2021-02-01,0
Timor-Leste,2021-03-01,0
Timor-Leste,2021-04-01,52
Timor-Leste,2021-05-01,279
Timor-Leste,2021-06-01,561
Timor-Leste,2021-07-01,787
Timor-Leste,2021-08-01,1218
Timor-Leste,2021-09-01,2923
Timor-Leste,2021-10-01,2858
Togo,2020-01-01,0
Togo,2020-02-01,0
Togo,2020-03-01,5
Togo,2020-04-01,133
Togo,2020-05-01,346
Togo,2020-06-01,397
Togo,2020-07-01,487
Togo,2020-08-01,776
Togo,2020-09-01,1165
Togo,2020-10-01,1577
Togo,2020-11-01,1824
Togo,2020-12-01,2054
Togo,2021-01-01,2264
Togo,2021-02-01,2257
Togo,2021-03-01,3031
Togo,2021-04-01,3524
Togo,2021-05-01,3860
Togo,2021-06-01,3800
Togo,2021-07-01,4283
Togo,2021-08-01,5183
Togo,2021-09-01,6279
Togo,2021-10-01,5680
Trinidad and Tobago,2020-01-01,0
Trinidad and Tobago,2020-02-01,0
Trinidad and Tobago,2020-03-01,16
Trinidad and Tobago,2020-04-01,229
Trinidad and Tobago,2020-05-01,248
Trinidad and Tobago,2020-06-01,240
Trinidad and Tobago,2020-07-01,248
Trinidad and Tobago,2020-08-01,363
Trinidad and Tobago,2020-09-01,1606
Trinidad and Tobago,2020-10-01,2927
Trinidad and Tobago,2020-11-01,3393
Trinidad and Tobago,2020-12-01,3820
Trinidad and Tobago,2021-01-01,4049
Trinidad and Tobago,2021-02-01,3840
Trinidad and Tobago,2021-03-01,4347
Trinidad and Tobago,2021-04-01,4554
Trinidad and Tobago,2021-05-01,9391
Trinidad and Tobago,2021-06-01,20568
Trinidad and Tobago,2021-07-01,30188
Trinidad and Tobago,2021-08-01,36837
Trinidad and Tobago,2021-09-01,41800
Trinidad and Tobago,2021-10-01,37625
Tunisia,2020-01-01,0
Tunisia,2020-02-01,0
Tunisia,2020-03-01,64
Tunisia,2020-04-01,940
Tunisia,2020-05-01,1414
Tunisia,2020-06-01,1482
Tunisia,2020-07-01,1550
Tunisia,2020-08-01,1856
Tunisia,2020-09-01,4155
Tunisia,2020-10-01,19777
Tunisia,2020-11-01,70287
Tunisia,2020-12-01,123765
Tunisia,2021-01-01,175607
Tunisia,2021-02-01,210252
Tunisia,2021-03-01,261249
Tunisia,2021-04-01,289717
Tunisia,2021-05-01,366080
Tunisia,2021-06-01,412119
Tunisia,2021-07-01,533112
Tunisia,2021-08-01,677421
Tunisia,2021-09-01,729030
Tunisia,2021-10-01,600953
Turkey,2020-01-01,0
Turkey,2020-02-01,0
Turkey,2020-03-01,976
Turkey,2020-04-01,49592
Turkey,2020-05-01,124363
Turkey,2020-06-01,145450
Turkey,2020-07-01,168344
Turkey,2020-08-01,185746
Turkey,2020-09-01,217574
Turkey,2020-10-01,285171
Turkey,2020-11-01,352112
Turkey,2020-12-01,534205
Turkey,2021-01-01,735748
Turkey,2021-02-01,768761
Turkey,2021-03-01,923917
Turkey,2021-04-01,1063823
Turkey,2021-05-01,1380308
Turkey,2021-06-01,1464988
Turkey,2021-07-01,1565182
Turkey,2021-08-01,1662273
Turkey,2021-09-01,1820363
Turkey,2021-10-01,1600858
US,2020-01-01,0
US,2020-02-01,1
US,2020-03-01,26042
US,2020-04-01,1069596
US,2020-05-01,2799459
US,2020-06-01,3568114
US,2020-07-01,4320316
US,2020-08-01,5257597
US,2020-09-01,5877738
US,2020-10-01,6787510
US,2020-11-01,7498784
US,2020-12-01,9668341
US,2021-01-01,12419491
US,2021-02-01,13604721
US,2021-03-01,16613546
US,2021-04-01,16932313
US,2021-05-01,18143234
US,2021-06-01,17996905
US,2021-07-01,18857072
US,2021-08-01,19359599
US,2021-09-01,20080850
US,2021-10-01,17239507
Uganda,2020-01-01,0
Uganda,2020-02-01,0
Uganda,2020-03-01,0
Uganda,2020-04-01,0
Uganda,2020-05-01,0
Uganda,2020-06-01,0
Uganda,2020-07-01,15
Uganda,2020-08-01,467
Uganda,2020-09-01,1679
Uganda,2020-10-01,2919
Uganda,2020-11-01,4626
Uganda,2020-12-01,7046
Uganda,2021-01-01,9420
Uganda,2021-02-01,9233
Uganda,2021-03-01,10360
Uganda,2021-04-01,10151
Uganda,2021-05-01,10853
Uganda,2021-06-01,17355
Uganda,2021-07-01,67412
Uganda,2021-08-01,89117
Uganda,2021-09-01,93060
Uganda,2021-10-01,76265
Ukraine,2020-01-01,0
Ukraine,2020-02-01,0
Ukraine,2020-03-01,89
Ukraine,2020-04-01,3623
Ukraine,2020-05-01,15181
Ukraine,2020-06-01,27975
Ukraine,2020-07-01,45117
Ukraine,2020-08-01,65862
Ukraine,2020-09-01,101902
Ukraine,2020-10-01,174947
Ukraine,2020-11-01,302110
Ukraine,2020-12-01,503232
Ukraine,2021-01-01,670535
Ukraine,2021-02-01,719876
Ukraine,2021-03-01,947071
Ukraine,2021-04-01,1214256
Ukraine,2021-05-01,1541696
Ukraine,2021-06-01,1615554
Ukraine,2021-07-01,1708397
Ukraine,2021-08-01,1743249
Ukraine,2021-09-01,1746694
Ukraine,2021-10-01,1522931
United Arab Emirates,2020-01-01,0
United Arab Emirates,2020-02-01,0
United Arab Emirates,2020-03-01,32
United Arab Emirates,2020-04-01,1170
United Arab Emirates,2020-05-01,6431
United Arab Emirates,2020-06-01,8767
United Arab Emirates,2020-07-01,10381
United Arab Emirates,2020-08-01,11311
United Arab Emirates,2020-09-01,12007
United Arab Emirates,2020-10-01,14167
United Arab Emirates,2020-11-01,16032
United Arab Emirates,2020-12-01,19321
United Arab Emirates,2021-01-01,23109
United Arab Emirates,2021-02-01,28821
United Arab Emirates,2021-03-01,43205
United Arab Emirates,2021-04-01,46329
United Arab Emirates,2021-05-01,50602
United Arab Emirates,2021-06-01,52208
United Arab Emirates,2021-07-01,58454
United Arab Emirates,2021-08-01,62026
United Arab Emirates,2021-09-01,62062
United Arab Emirates,2021-10-01,50759
United Kingdom,2020-01-01,0
United Kingdom,2020-02-01,0
United Kingdom,2020-03-01,12580
United Kingdom,2020-04-01,457216
United Kingdom,2020-05-01,1030749
United Kingdom,2020-06-01,1182674
United Kingdom,2020-07-01,1270661
United Kingdom,2020-08-01,1284798
United Kingdom,2020-09-01,1254505
United Kingdom,2020-10-01,1358294
United Kingdom,2020-11-01,1573977
United Kingdom,2020-12-01,2042273
United Kingdom,2021-01-01,2759728
United Kingdom,2021-02-01,3272231
United Kingdom,2021-03-01,3896724
United Kingdom,2021-04-01,3822739
United Kingdom,2021-05-01,3965741
United Kingdom,2021-06-01,3846191
United Kingdom,2021-07-01,3999144
United Kingdom,2021-08-01,4073987
United Kingdom,2021-09-01,4051485
United Kingdom,2021-10-01,3323688
Uruguay,2020-01-01,0
Uruguay,2020-02-01,0
Uruguay,2020-03-01,4
Uruguay,2020-04-01,280
Uruguay,2020-05-01,606
Uruguay,2020-06-01,726
Uruguay,2020-07-01,980
Uruguay,2020-08-01,1224
Uruguay,2020-09-01,1371
Uruguay,2020-10-01,1597
Uruguay,2020-11-01,2002
Uruguay,2020-12-01,3475
Uruguay,2021-01-01,9552
Uruguay,2021-02-01,14997
Uruguay,2021-03-01,23342
Uruguay,2021-04-01,52940
Uruguay,2021-05-01,108008
Uruguay,2021-06-01,151570
Uruguay,2021-07-01,181118
Uruguay,2021-08-01,186110
Uruguay,2021-09-01,181314
Uruguay,2021-10-01,145548
Uzbekistan,2020-01-01,0
Uzbekistan,2020-02-01,0
Uzbekistan,2020-03-01,9
Uzbekistan,2020-04-01,144
Uzbekistan,2020-05-01,363
Uzbekistan,2020-06-01,564
Uzbekistan,2020-07-01,2390
Uzbekistan,2020-08-01,7209
Uzbekistan,2020-09-01,12027
Uzbekistan,2020-10-01,16115
Uzbekistan,2020-11-01,17824
Uzbekistan,2020-12-01,18969
Uzbekistan,2021-01-01,19164
Uzbekistan,2021-02-01,17406
Uzbekistan,2021-03-01,19312
Uzbekistan,2021-04-01,19114
Uzbekistan,2021-05-01,20783
Uzbekistan,2021-06-01,21334
Uzbekistan,2021-07-01,24637
Uzbekistan,2021-08-01,30437
Uzbekistan,2021-09-01,35052
Uzbekistan,2021-10-01,30582
Vanuatu,2020-01-01,0
Vanuatu,2020-02-01,0
Vanuatu,2020-03-01,0
Vanuatu,2020-04-01,0
Vanuatu,2020-05-01,0
Vanuatu,2020-06-01,0
Vanuatu,2020-07-01,0
Vanuatu,2020-08-01,0
Vanuatu,2020-09-01,0
Vanuatu,2020-10-01,0
Vanuatu,2020-11-01,0
Vanuatu,2020-12-01,0
Vanuatu,2021-01-01,0
Vanuatu,2021-02-01,0
Vanuatu,2021-03-01,0
Vanuatu,2021-04-01,10
Vanuatu,2021-05-01,31
Vanuatu,2021-06-01,30
Vanuatu,2021-07-01,31
Vanuatu,2021-08-01,31
Vanuatu,2021-09-01,30
Vanuatu,2021-10-01,24
Venezuela,2020-01-01,0
Venezuela,2020-02-01,0
Venezuela,2020-03-01,11
Venezuela,2020-04-01,266
Venezuela,2020-05-01,325
Venezuela,2020-06-01,880
Venezuela,2020-07-01,3248
Venezuela,2020-08-01,8614
Venezuela,2020-09-01,15250
Venezuela,2020-10-01,22387
Venezuela,2020-11-01,25533
Venezuela,2020-12-01,29981
Venezuela,2021-01-01,34183
Venezuela,2021-02-01,35772
Venezuela,2021-03-01,45211
Venezuela,2021-04-01,55989
Venezuela,2021-05-01,74406
Venezuela,2021-06-01,86352
Venezuela,2021-07-01,104131
Venezuela,2021-08-01,118193
Venezuela,2021-09-01,127366
Venezuela,2021-10-01,111559
Vietnam,2020-01-01,0
Vietnam,2020-02-01,0
Vietnam,2020-03-01,0
Vietnam,2020-04-01,0
Vietnam,2020-05-01,0
Vietnam,2020-06-01,0
Vietnam,2020-07-01,3
Vietnam,2020-08-01,637
Vietnam,2020-09-01,1048
Vietnam,2020-10-01,1085
Vietnam,2020-11-01,1050
Vietnam,2020-12-01,1085
Vietnam,2021-01-01,1085
Vietnam,2021-02-01,980
Vietnam,2021-03-01,1085
Vietnam,2021-04-01,1050
Vietnam,2021-05-01,1206
Vietnam,2021-06-01,1872
Vietnam,2021-07-01,10060
Vietnam,2021-08-01,192815
Vietnam,2021-09-01,479788
Vietnam,2021-10-01,497204
West Bank and Gaza,2020-01-01,0
West Bank and Gaza,2020-02-01,0
West Bank and Gaza,2020-03-01,6
West Bank and Gaza,2020-04-01,51
West Bank and Gaza,2020-05-01,71
West Bank and Gaza,2020-06-01,99
West Bank and Gaza,2020-07-01,1465
West Bank and Gaza,2020-08-01,3524
West Bank and Gaza,2020-09-01,6972
West Bank and Gaza,2020-10-01,12450
West Bank and Gaza,2020-11-01,17527
West Bank and Gaza,2020-12-01,32756
West Bank and Gaza,2021-01-01,51826
West Bank and Gaza,2021-02-01,54177
West Bank and Gaza,2021-03-01,72142
West Bank and Gaza,2021-04-01,88650
West Bank and Gaza,2021-05-01,105644
West Bank and Gaza,2021-06-01,106119
West Bank and Gaza,2021-07-01,111171
West Bank and Gaza,2021-08-01,112568
West Bank and Gaza,2021-09-01,116264
West Bank and Gaza,2021-10-01,106994
Yemen,2020-01-01,0
Yemen,2020-02-01,0
Yemen,2020-03-01,0
Yemen,2020-04-01,2
Yemen,2020-05-01,786
Yemen,2020-06-01,5932
Yemen,2020-07-01,12932
Yemen,2020-08-01,16517
Yemen,2020-09-01,17436
Yemen,2020-10-01,18462
Yemen,2020-11-01,18078
Yemen,2020-12-01,18799
Yemen,2021-01-01,18984
Yemen,2021-02-01,17322
Yemen,2021-03-01,22561
Yemen,2021-04-01,32574
Yemen,2021-05-01,39869
Yemen,2021-06-01,40375
Yemen,2021-07-01,42409
Yemen,2021-08-01,43731
Yemen,2021-09-01,48263
Yemen,2021-10-01,42882
Zambia,2020-01-01,0
Zambia,2020-02-01,0
Zambia,2020-03-01,0
Zambia,2020-04-01,62
Zambia,2020-05-01,188
Zambia,2020-06-01,372
Zambia,2020-07-01,2609
Zambia,2020-08-01,7617
Zambia,2020-09-01,9478
Zambia,2020-10-01,10616
Zambia,2020-11-01,10587
Zambia,2020-12-01,11513
Zambia,2021-01-01,16955
Zambia,2021-02-01,26461
Zambia,2021-03-01,35947
Zambia,2021-04-01,36985
Zambia,2021-05-01,39159
Zambia,2021-06-01,47242
Zambia,2021-07-01,91416
Zambia,2021-08-01,109343
Zambia,2021-09-01,108956
Zambia,2021-10-01,87714
Zimbabwe,2020-01-01,0
Zimbabwe,2020-02-01,0
Zimbabwe,2020-03-01,9
Zimbabwe,2020-04-01,86
Zimbabwe,2020-05-01,124
Zimbabwe,2020-06-01,142
Zimbabwe,2020-07-01,721
Zimbabwe,2020-08-01,4136
Zimbabwe,2020-09-01,6617
Zimbabwe,2020-10-01,7230
Zimbabwe,2020-11-01,7811
Zimbabwe,2020-12-01,9807
Zimbabwe,2021-01-01,23012
Zimbabwe,2021-02-01,38753
Zimbabwe,2021-03-01,46556
Zimbabwe,2021-04-01,46375
Zimbabwe,2021-05-01,49043
Zimbabwe,2021-06-01,49798
Zimbabwe,2021-07-01,79087
Zimbabwe,2021-08-01,126703
Zimbabwe,2021-09-01,136426
Zimbabwe,2021-10-01,111492
